
#Time	Voltage
-0.0003028	0.4
-0.0003024	0.4
-0.000302	0.6000000000000001
-0.0003016	0.6000000000000001
-0.0003012	0.6000000000000001
-0.0003008	0.4
-0.0003004	0.2
-0.00030000000000000003	0.2
-0.0002996	0.4
-0.0002992	0.4
-0.0002988	0.4
-0.0002984	0.2
-0.000298	0.0
-0.00029759999999999997	0.2
-0.0002972	0.4
-0.0002968	0.2
-0.0002964	0.0
-0.000296	0.2
-0.00029560000000000003	0.0
-0.0002952	0.2
-0.0002948	0.4
-0.0002944	0.2
-0.000294	0.4
-0.0002936	0.0
-0.00029319999999999997	0.4
-0.0002928	0.4
-0.0002924	0.2
-0.000292	0.4
-0.0002916	0.2
-0.00029120000000000003	0.4
-0.0002908	0.2
-0.0002904	0.0
-0.00029	0.2
-0.0002896	0.2
-0.0002892	0.4
-0.00028879999999999997	0.2
-0.0002884	0.2
-0.000288	0.4
-0.0002876	0.2
-0.0002872	0.2
-0.00028680000000000003	0.2
-0.0002864	0.0
-0.000286	0.2
-0.0002856	0.4
-0.0002852	0.2
-0.0002848	0.2
-0.0002844	0.2
-0.000284	0.6000000000000001
-0.0002836	0.4
-0.0002832	0.8
-0.0002828	0.8
-0.00028240000000000003	0.6000000000000001
-0.000282	0.4
-0.0002816	0.4
-0.0002812	0.2
-0.0002808	0.2
-0.0002804	0.0
-0.00028	0.2
-0.0002796	0.4
-0.0002792	0.2
-0.0002788	0.2
-0.0002784	0.2
-0.00027800000000000004	0.2
-0.0002776	0.4
-0.0002772	0.4
-0.0002768	0.4
-0.0002764	0.2
-0.000276	0.4
-0.0002756	0.2
-0.0002752	0.4
-0.0002748	0.4
-0.0002744	0.4
-0.000274	0.4
-0.00027360000000000004	0.0
-0.0002732	0.2
-0.0002728	0.2
-0.0002724	0.2
-0.000272	0.2
-0.0002716	0.2
-0.0002712	0.4
-0.0002708	0.4
-0.0002704	0.4
-0.00027	0.6000000000000001
-0.0002696	0.4
-0.0002692	0.6000000000000001
-0.00026880000000000003	0.4
-0.0002684	0.2
-0.000268	0.4
-0.0002676	0.4
-0.0002672	0.4
-0.0002668	0.4
-0.00026639999999999997	0.6000000000000001
-0.000266	0.6000000000000001
-0.0002656	0.6000000000000001
-0.0002652	0.8
-0.00026480000000000004	0.2
-0.00026440000000000003	0.2
-0.000264	0.2
-0.0002636	0.2
-0.0002632	0.2
-0.0002628	0.0
-0.0002624	0.4
-0.00026199999999999997	0.4
-0.0002616	0.0
-0.0002612	0.0
-0.0002608	0.0
-0.00026040000000000004	0.2
-0.00026000000000000003	0.2
-0.0002596	0.4
-0.0002592	0.4
-0.0002588	0.4
-0.0002584	0.2
-0.000258	0.4
-0.0002576	0.2
-0.0002572	0.2
-0.0002568	0.2
-0.0002564	0.4
-0.00025600000000000004	0.4
-0.00025560000000000003	0.4
-0.0002552	0.4
-0.0002548	0.2
-0.0002544	0.4
-0.000254	0.2
-0.0002536	0.4
-0.0002532	0.4
-0.00025279999999999996	0.0
-0.0002524	0.2
-0.000252	0.2
-0.00025160000000000004	0.4
-0.00025120000000000003	0.0
-0.0002508	0.0
-0.0002504	0.4
-0.00025	0.4
-0.0002496	0.2
-0.0002492	0.2
-0.0002488	0.2
-0.00024839999999999997	0.2
-0.000248	0.2
-0.0002476	0.2
-0.0002472	0.2
-0.00024680000000000004	0.4
-0.0002464	0.4
-0.000246	0.6000000000000001
-0.0002456	0.4
-0.0002452	0.4
-0.0002448	0.4
-0.0002444	0.4
-0.000244	0.2
-0.0002436	0.6000000000000001
-0.0002432	0.6000000000000001
-0.0002428	0.4
-0.0002424	0.2
-0.000242	0.2
-0.00024160000000000002	0.2
-0.0002412	0.2
-0.0002408	0.4
-0.00024040000000000002	0.2
-0.00024	0.4
-0.0002396	0.2
-0.00023920000000000001	0.4
-0.0002388	0.4
-0.0002384	0.2
-0.000238	0.2
-0.0002376	0.2
-0.0002372	0.4
-0.0002368	0.4
-0.0002364	0.4
-0.00023600000000000002	0.2
-0.0002356	0.2
-0.0002352	0.2
-0.00023480000000000002	0.2
-0.0002344	0.2
-0.000234	0.2
-0.0002336	0.2
-0.0002332	0.2
-0.0002328	0.4
-0.0002324	0.4
-0.000232	0.4
-0.00023160000000000002	0.4
-0.0002312	0.6000000000000001
-0.0002308	0.4
-0.00023040000000000002	0.2
-0.00023	0.2
-0.0002296	0.2
-0.00022920000000000001	0.4
-0.0002288	0.2
-0.0002284	0.4
-0.000228	0.4
-0.0002276	0.4
-0.0002272	0.4
-0.0002268	0.4
-0.0002264	0.4
-0.00022600000000000002	0.4
-0.0002256	0.2
-0.0002252	0.0
-0.00022480000000000002	0.2
-0.0002244	0.2
-0.000224	0.2
-0.00022360000000000001	0.0
-0.0002232	0.0
-0.0002228	0.4
-0.0002224	0.4
-0.000222	0.2
-0.00022160000000000002	0.2
-0.0002212	0.2
-0.0002208	0.4
-0.00022040000000000002	0.6000000000000001
-0.00022	0.2
-0.0002196	0.2
-0.00021920000000000002	0.2
-0.0002188	0.4
-0.0002184	0.4
-0.000218	0.2
-0.0002176	0.4
-0.0002172	0.0
-0.0002168	0.2
-0.0002164	0.2
-0.00021600000000000002	0.4
-0.0002156	0.4
-0.0002152	0.2
-0.00021480000000000002	0.2
-0.0002144	0.0
-0.000214	0.4
-0.00021360000000000001	0.2
-0.0002132	0.2
-0.0002128	0.2
-0.0002124	0.2
-0.000212	0.4
-0.0002116	0.2
-0.0002112	0.2
-0.0002108	0.4
-0.00021040000000000002	0.4
-0.00021	0.4
-0.0002096	0.4
-0.00020920000000000002	0.4
-0.0002088	0.6000000000000001
-0.0002084	0.4
-0.00020800000000000001	0.2
-0.0002076	0.2
-0.0002072	0.4
-0.0002068	0.2
-0.0002064	0.6000000000000001
-0.00020600000000000002	0.2
-0.0002056	0.4
-0.0002052	0.4
-0.00020480000000000002	0.2
-0.0002044	0.2
-0.000204	0.4
-0.00020360000000000002	0.2
-0.0002032	0.0
-0.0002028	0.2
-0.00020240000000000001	0.2
-0.000202	0.2
-0.0002016	0.2
-0.0002012	0.4
-0.0002008	0.4
-0.00020040000000000002	0.2
-0.0002	0.2
-0.0001996	0.4
-0.00019920000000000002	0.4
-0.0001988	0.2
-0.0001984	0.4
-0.00019800000000000002	0.4
-0.0001976	0.6000000000000001
-0.0001972	0.4
-0.0001968	0.2
-0.0001964	0.4
-0.000196	0.2
-0.0001956	0.2
-0.0001952	0.2
-0.00019480000000000002	0.2
-0.0001944	0.2
-0.000194	0.2
-0.00019360000000000002	0.2
-0.0001932	0.4
-0.0001928	0.2
-0.00019240000000000001	0.2
-0.000192	0.2
-0.0001916	0.4
-0.0001912	0.2
-0.0001908	0.2
-0.00019040000000000002	0.0
-0.00019	0.0
-0.0001896	0.2
-0.00018920000000000002	0.2
-0.0001888	0.0
-0.0001884	0.4
-0.00018800000000000002	0.2
-0.0001876	0.0
-0.0001872	0.2
-0.00018680000000000001	0.4
-0.0001864	0.4
-0.000186	0.6000000000000001
-0.0001856	0.0
-0.0001852	0.0
-0.00018480000000000002	0.2
-0.0001844	0.0
-0.000184	0.2
-0.00018360000000000002	0.4
-0.0001832	0.6000000000000001
-0.0001828	0.4
-0.00018240000000000002	0.2
-0.000182	0.2
-0.0001816	0.2
-0.0001812	0.4
-0.0001808	0.6000000000000001
-0.00018040000000000002	0.4
-0.00018	0.4
-0.0001796	0.4
-0.00017920000000000002	0.4
-0.0001788	0.2
-0.0001784	0.0
-0.00017800000000000002	0.2
-0.0001776	0.2
-0.0001772	0.4
-0.00017680000000000001	0.2
-0.0001764	0.4
-0.000176	0.2
-0.0001756	0.2
-0.0001752	0.6000000000000001
-0.00017480000000000002	0.2
-0.0001744	0.4
-0.000174	0.4
-0.00017360000000000002	0.4
-0.0001732	0.4
-0.0001728	0.6000000000000001
-0.00017240000000000002	0.4
-0.000172	0.4
-0.0001716	0.2
-0.00017120000000000001	0.2
-0.0001708	0.4
-0.00017040000000000002	0.4
-0.00017	0.2
-0.0001696	0.2
-0.00016920000000000002	0.4
-0.0001688	0.4
-0.0001684	0.2
-0.00016800000000000002	0.4
-0.0001676	0.2
-0.0001672	0.2
-0.00016680000000000002	0.2
-0.0001664	0.4
-0.000166	0.2
-0.00016560000000000001	0.2
-0.0001652	0.2
-0.00016480000000000002	0.0
-0.0001644	0.2
-0.000164	0.2
-0.00016360000000000002	0.2
-0.0001632	0.2
-0.0001628	0.4
-0.00016240000000000002	0.2
-0.000162	0.2
-0.0001616	0.4
-0.00016120000000000002	0.2
-0.0001608	0.4
-0.0001604	0.6000000000000001
-0.00016	0.4
-0.0001596	0.6000000000000001
-0.00015920000000000002	0.2
-0.0001588	0.2
-0.0001584	0.4
-0.00015800000000000002	0.4
-0.0001576	0.4
-0.0001572	0.4
-0.00015680000000000002	0.4
-0.0001564	0.2
-0.000156	0.2
-0.00015560000000000001	0.4
-0.0001552	0.2
-0.00015480000000000002	0.4
-0.0001544	0.4
-0.000154	0.4
-0.00015360000000000002	0.2
-0.0001532	0.4
-0.0001528	0.2
-0.00015240000000000002	0.4
-0.000152	0.4
-0.0001516	0.4
-0.00015120000000000002	0.4
-0.0001508	0.2
-0.0001504	0.4
-0.00015000000000000001	0.2
-0.0001496	0.4
-0.00014920000000000002	0.4
-0.0001488	0.6000000000000001
-0.0001484	0.4
-0.00014800000000000002	0.4
-0.0001476	0.6000000000000001
-0.0001472	0.4
-0.00014680000000000002	0.6000000000000001
-0.0001464	0.6000000000000001
-0.000146	0.4
-0.00014560000000000002	0.6000000000000001
-0.0001452	0.6000000000000001
-0.0001448	0.2
-0.0001444	0.2
-0.000144	0.2
-0.00014360000000000002	0.2
-0.0001432	0.6000000000000001
-0.0001428	0.2
-0.0001424	0.2
-0.00014200000000000004	0.2
-0.00014160000000000003	0.2
-0.00014120000000000002	0.2
-0.0001408	0.2
-0.0001404	0.4
-0.00014	0.2
-0.00013960000000000003	0.4
-0.00013920000000000002	0.2
-0.0001388	0.2
-0.0001384	0.2
-0.000138	0.4
-0.00013759999999999998	0.4
-0.00013720000000000003	0.4
-0.00013680000000000002	0.6000000000000001
-0.0001364	0.4
-0.000136	0.4
-0.0001356	0.6000000000000001
-0.00013520000000000003	0.4
-0.00013480000000000002	0.8
-0.00013440000000000001	0.6000000000000001
-0.000134	0.8
-0.0001336	0.8
-0.00013319999999999999	0.8
-0.00013280000000000003	0.8
-0.00013240000000000002	0.6000000000000001
-0.000132	0.4
-0.0001316	0.6000000000000001
-0.0001312	0.4
-0.00013080000000000004	0.4
-0.00013040000000000003	0.2
-0.00013000000000000002	0.2
-0.0001296	0.2
-0.0001292	0.2
-0.0001288	0.2
-0.00012840000000000003	0.2
-0.00012800000000000002	0.2
-0.0001276	0.4
-0.0001272	0.4
-0.0001268	0.2
-0.00012640000000000004	0.4
-0.00012600000000000003	0.2
-0.00012560000000000002	0.0
-0.0001252	0.0
-0.0001248	0.4
-0.0001244	0.2
-0.00012400000000000003	0.2
-0.00012360000000000002	0.4
-0.0001232	0.2
-0.0001228	0.0
-0.0001224	0.6000000000000001
-0.00012199999999999998	0.2
-0.00012160000000000003	0.2
-0.00012120000000000002	0.6000000000000001
-0.00012080000000000001	0.2
-0.0001204	0.4
-0.00011999999999999999	0.4
-0.00011960000000000003	0.2
-0.00011920000000000002	0.2
-0.00011880000000000001	0.4
-0.0001184	0.2
-0.000118	0.2
-0.00011759999999999999	0.2
-0.00011720000000000003	0.2
-0.00011680000000000002	0.2
-0.00011640000000000001	0.2
-0.000116	0.4
-0.00011559999999999999	0.4
-0.00011520000000000004	0.2
-0.00011480000000000003	0.4
-0.00011440000000000002	0.2
-0.000114	0.0
-0.0001136	0.2
-0.00011319999999999999	0.4
-0.00011280000000000003	0.2
-0.00011240000000000002	0.2
-0.00011200000000000001	0.2
-0.0001116	0.4
-0.00011119999999999999	-0.2
-0.00011080000000000004	0.2
-0.00011040000000000003	0.4
-0.00011000000000000002	0.2
-0.00010960000000000001	0.4
-0.0001092	0.4
-0.00010879999999999999	0.2
-0.00010840000000000003	0.2
-0.00010800000000000002	0.6000000000000001
-0.00010760000000000001	0.4
-0.0001072	0.4
-0.0001068	0.4
-0.00010639999999999998	0.2
-0.00010600000000000003	0.2
-0.00010560000000000002	0.6000000000000001
-0.00010520000000000001	0.4
-0.0001048	0.2
-0.00010439999999999999	0.2
-0.00010400000000000003	0.6000000000000001
-0.00010360000000000002	0.2
-0.00010320000000000001	0.2
-0.0001028	0.4
-0.0001024	0.0
-0.00010199999999999999	0.2
-0.00010160000000000003	0.2
-0.00010120000000000002	0.2
-0.00010080000000000001	0.4
-0.0001004	0.2
-9.999999999999999e-05	0.0
-9.960000000000004e-05	0.2
-9.920000000000003e-05	0.0
-9.880000000000002e-05	0.0
-9.84e-05	0.2
-9.8e-05	0.2
-9.759999999999999e-05	0.4
-9.720000000000003e-05	0.8
-9.680000000000002e-05	0.8
-9.640000000000001e-05	0.6000000000000001
-9.6e-05	0.6000000000000001
-9.559999999999999e-05	0.4
-9.520000000000004e-05	0.6000000000000001
-9.480000000000003e-05	0.4
-9.440000000000002e-05	0.2
-9.400000000000001e-05	0.4
-9.36e-05	0.2
-9.319999999999999e-05	0.4
-9.280000000000003e-05	0.2
-9.240000000000002e-05	0.2
-9.200000000000001e-05	0.4
-9.16e-05	0.4
-9.12e-05	0.4
-9.080000000000004e-05	0.0
-9.040000000000003e-05	0.0
-9.000000000000002e-05	0.2
-8.960000000000001e-05	0.4
-8.92e-05	0.2
-8.879999999999999e-05	0.2
-8.840000000000003e-05	0.2
-8.800000000000002e-05	0.2
-8.760000000000002e-05	0.4
-8.72e-05	0.6000000000000001
-8.68e-05	0.4
-8.639999999999999e-05	0.2
-8.600000000000003e-05	0.2
-8.560000000000002e-05	0.0
-8.520000000000001e-05	0.4
-8.48e-05	0.4
-8.439999999999999e-05	0.2
-8.400000000000004e-05	0.4
-8.360000000000003e-05	0.2
-8.320000000000002e-05	0.2
-8.280000000000001e-05	0.2
-8.24e-05	0.2
-8.199999999999999e-05	0.2
-8.160000000000003e-05	0.4
-8.120000000000002e-05	0.2
-8.080000000000001e-05	0.2
-8.04e-05	0.2
-7.999999999999999e-05	0.2
-7.960000000000004e-05	0.0
-7.920000000000003e-05	0.6000000000000001
-7.880000000000002e-05	0.4
-7.840000000000001e-05	0.4
-7.8e-05	0.2
-7.759999999999999e-05	0.4
-7.720000000000003e-05	0.2
-7.680000000000002e-05	0.2
-7.640000000000001e-05	0.2
-7.6e-05	0.2
-7.56e-05	0.2
-7.520000000000004e-05	0.4
-7.480000000000003e-05	0.4
-7.440000000000002e-05	0.4
-7.400000000000001e-05	0.4
-7.36e-05	0.2
-7.319999999999999e-05	0.2
-7.280000000000003e-05	0.4
-7.240000000000003e-05	0.2
-7.200000000000002e-05	0.4
-7.16e-05	0.4
-7.12e-05	0.4
-7.079999999999999e-05	0.4
-7.040000000000003e-05	0.2
-7.000000000000002e-05	0.4
-6.960000000000001e-05	0.6000000000000001
-6.92e-05	0.2
-6.879999999999999e-05	0.2
-6.840000000000004e-05	0.4
-6.800000000000003e-05	0.4
-6.760000000000002e-05	0.2
-6.720000000000001e-05	0.2
-6.68e-05	0.0
-6.639999999999999e-05	0.2
-6.600000000000003e-05	0.4
-6.560000000000002e-05	0.0
-6.520000000000001e-05	0.2
-6.48e-05	0.0
-6.44e-05	0.2
-6.400000000000004e-05	0.2
-6.360000000000003e-05	0.2
-6.320000000000002e-05	0.0
-6.280000000000001e-05	0.2
-6.24e-05	0.2
-6.199999999999999e-05	0.6000000000000001
-6.160000000000003e-05	0.4
-6.120000000000002e-05	0.2
-6.0800000000000014e-05	0.2
-6.0400000000000004e-05	0.2
-5.9999999999999995e-05	0.2
-5.960000000000004e-05	0.2
-5.920000000000003e-05	0.6000000000000001
-5.880000000000002e-05	0.4
-5.840000000000001e-05	0.4
-5.8e-05	0.4
-5.759999999999999e-05	0.2
-5.7200000000000035e-05	0.2
-5.6800000000000025e-05	0.4
-5.6400000000000016e-05	0.2
-5.6000000000000006e-05	0.2
-5.5599999999999996e-05	0.4
-5.520000000000004e-05	0.2
-5.480000000000003e-05	0.2
-5.440000000000002e-05	0.4
-5.400000000000001e-05	0.2
-5.36e-05	0.4
-5.319999999999999e-05	0.0
-5.2800000000000037e-05	0.2
-5.240000000000003e-05	0.2
-5.200000000000002e-05	0.6000000000000001
-5.160000000000001e-05	0.6000000000000001
-5.12e-05	0.2
-5.079999999999999e-05	0.2
-5.040000000000003e-05	0.6000000000000001
-5.000000000000002e-05	0.4
-4.960000000000001e-05	0.2
-4.92e-05	0.4
-4.8799999999999994e-05	0.4
-4.840000000000004e-05	0.4
-4.800000000000003e-05	0.4
-4.760000000000002e-05	0.2
-4.720000000000001e-05	0.4
-4.68e-05	0.4
-4.639999999999999e-05	0.4
-4.6000000000000034e-05	0.2
-4.5600000000000024e-05	0.4
-4.5200000000000014e-05	0.2
-4.4800000000000005e-05	0.0
-4.4399999999999995e-05	0.2
-4.400000000000004e-05	0.2
-4.360000000000003e-05	0.2
-4.320000000000002e-05	0.2
-4.280000000000001e-05	0.0
-4.24e-05	0.2
-4.199999999999999e-05	0.4
-4.1600000000000035e-05	0.2
-4.1200000000000026e-05	0.4
-4.0800000000000016e-05	0.2
-4.0400000000000006e-05	0.2
-3.9999999999999996e-05	0.0
-3.960000000000004e-05	0.4
-3.920000000000003e-05	0.6000000000000001
-3.880000000000002e-05	0.4
-3.840000000000001e-05	0.2
-3.8e-05	0.4
-3.759999999999999e-05	0.2
-3.720000000000004e-05	0.2
-3.680000000000003e-05	0.2
-3.640000000000002e-05	0.2
-3.600000000000001e-05	0.0
-3.56e-05	0.2
-3.519999999999999e-05	0.2
-3.480000000000003e-05	0.2
-3.440000000000002e-05	0.6000000000000001
-3.400000000000001e-05	0.4
-3.3600000000000004e-05	0.4
-3.3199999999999994e-05	0.4
-3.280000000000004e-05	0.4
-3.240000000000003e-05	0.4
-3.200000000000002e-05	0.2
-3.160000000000001e-05	0.2
-3.12e-05	0.2
-3.079999999999999e-05	0.0
-3.0400000000000034e-05	0.2
-3.0000000000000024e-05	0.4
-2.9600000000000015e-05	0.4
-2.9200000000000005e-05	0.4
-2.8799999999999995e-05	0.4
-2.840000000000004e-05	0.4
-2.800000000000003e-05	0.4
-2.760000000000002e-05	0.6000000000000001
-2.720000000000001e-05	0.2
-2.68e-05	0.2
-2.639999999999999e-05	0.2
-2.6000000000000036e-05	0.0
-2.5600000000000026e-05	0.2
-2.5200000000000016e-05	0.0
-2.4800000000000007e-05	0.2
-2.4399999999999997e-05	0.2
-2.400000000000004e-05	0.2
-2.360000000000003e-05	0.0
-2.3200000000000022e-05	0.2
-2.2800000000000012e-05	0.2
-2.2400000000000002e-05	0.2
-2.1999999999999993e-05	0.0
-2.1600000000000037e-05	0.4
-2.1200000000000027e-05	0.2
-2.0800000000000018e-05	0.0
-2.0400000000000008e-05	0.2
-1.9999999999999998e-05	0.2
-1.959999999999999e-05	0.2
-1.9200000000000033e-05	0.0
-1.8800000000000023e-05	0.2
-1.8400000000000014e-05	0.2
-1.8000000000000004e-05	0.2
-1.7599999999999994e-05	0.2
-1.720000000000004e-05	0.0
-1.680000000000003e-05	0.4
-1.640000000000002e-05	0.0
-1.600000000000001e-05	0.4
-1.56e-05	0.4
-1.519999999999999e-05	0.4
-1.4800000000000034e-05	0.4
-1.4400000000000025e-05	0.2
-1.4000000000000015e-05	0.4
-1.3600000000000005e-05	0.4
-1.3199999999999996e-05	0.0
-1.280000000000004e-05	0.2
-1.240000000000003e-05	0.2
-1.200000000000002e-05	0.2
-1.1600000000000011e-05	0.2
-1.1200000000000001e-05	0.4
-1.0799999999999991e-05	0.4
-1.0400000000000036e-05	0.2
-1.0000000000000026e-05	0.2
-9.600000000000017e-06	0.4
-9.200000000000007e-06	0.2
-8.799999999999997e-06	0.2
-8.400000000000042e-06	0.2
-8.000000000000032e-06	0.2
-7.600000000000022e-06	0.2
-7.200000000000012e-06	0.2
-6.800000000000003e-06	0.2
-6.399999999999993e-06	0.0
-6.000000000000037e-06	0.4
-5.600000000000028e-06	0.2
-5.200000000000018e-06	0.4
-4.800000000000008e-06	0.4
-4.3999999999999985e-06	0.4
-3.999999999999989e-06	0.4
-3.6000000000000333e-06	0.6000000000000001
-3.2000000000000236e-06	0.4
-2.800000000000014e-06	0.2
-2.400000000000004e-06	0.6000000000000001
-1.9999999999999944e-06	0.4
-1.6000000000000389e-06	0.2
-1.2000000000000292e-06	0.4
-8.000000000000194e-07	0.0
-4.000000000000097e-07	0.4
0.0	0.2
4.000000000000097e-07	0.4
7.999999999999652e-07	0.2
1.199999999999975e-06	0.2
1.5999999999999847e-06	0.4
1.9999999999999944e-06	0.0
2.400000000000004e-06	0.4
2.7999999999999596e-06	0.4
3.1999999999999694e-06	0.0
3.599999999999979e-06	0.0
3.999999999999989e-06	0.2
4.3999999999999985e-06	0.2
4.800000000000008e-06	0.2
5.199999999999964e-06	0.2
5.5999999999999735e-06	0.0
5.999999999999983e-06	0.0
6.399999999999993e-06	0.0
6.800000000000003e-06	0.0
7.199999999999958e-06	0.0
7.599999999999968e-06	-0.2
7.999999999999978e-06	-0.2
8.399999999999987e-06	0.0
8.799999999999997e-06	-0.2
9.200000000000007e-06	0.0
9.599999999999962e-06	0.0
9.999999999999972e-06	0.0
1.0399999999999982e-05	-0.2
1.0799999999999991e-05	0.2
1.1200000000000001e-05	0.0
1.1599999999999957e-05	0.0
1.1999999999999966e-05	0.0
1.2399999999999976e-05	-0.2
1.2799999999999986e-05	-0.2
1.3199999999999996e-05	0.0
1.3600000000000005e-05	-0.2
1.399999999999996e-05	0.0
1.439999999999997e-05	-0.2
1.479999999999998e-05	-0.2
1.519999999999999e-05	0.2
1.56e-05	0.0
1.600000000000001e-05	-0.2
1.6399999999999965e-05	-0.2
1.6799999999999975e-05	0.0
1.7199999999999984e-05	0.2
1.7599999999999994e-05	0.0
1.8000000000000004e-05	0.0
1.839999999999996e-05	0.0
1.879999999999997e-05	-0.2
1.919999999999998e-05	-0.2
1.959999999999999e-05	0.0
1.9999999999999998e-05	-0.2
2.0400000000000008e-05	0.0
2.0799999999999963e-05	0.0
2.1199999999999973e-05	-0.2
2.1599999999999983e-05	0.0
2.1999999999999993e-05	-0.2
2.2400000000000002e-05	0.0
2.2799999999999958e-05	0.0
2.3199999999999968e-05	-0.2
2.3599999999999977e-05	0.0
2.3999999999999987e-05	0.2
2.4399999999999997e-05	0.2
2.4800000000000007e-05	0.0
2.5199999999999962e-05	-0.2
2.5599999999999972e-05	0.0
2.599999999999998e-05	-0.4
2.639999999999999e-05	-0.2
2.68e-05	0.0
2.7199999999999956e-05	0.2
2.7599999999999966e-05	0.0
2.7999999999999976e-05	0.2
2.8399999999999986e-05	0.4
2.8799999999999995e-05	1.2000000000000002
2.9200000000000005e-05	3.2
2.959999999999996e-05	4.800000000000001
2.999999999999997e-05	5.6000000000000005
